timestamp,energy_kwh,date,hour,day_of_week,month
2025-05-18 02:00:00,8.63232171054108,2025-05-18,2,6,5
2025-05-18 03:00:00,14.706660981976516,2025-05-18,3,6,5
2025-05-18 04:00:00,14.096141726190336,2025-05-18,4,6,5
2025-05-18 05:00:00,18.766988436381972,2025-05-18,5,6,5
2025-05-18 06:00:00,21.613502595030603,2025-05-18,6,6,5
2025-05-18 07:00:00,24.836343044941756,2025-05-18,7,6,5
2025-05-18 08:00:00,20.708247635582747,2025-05-18,8,6,5
2025-05-18 09:00:00,19.26340414620832,2025-05-18,9,6,5
2025-05-18 10:00:00,26.489405527018963,2025-05-18,10,6,5
2025-05-18 11:00:00,11.304274619565657,2025-05-18,11,6,5
2025-05-18 12:00:00,15.547269771418533,2025-05-18,12,6,5
2025-05-18 13:00:00,13.98669235142914,2025-05-18,13,6,5
2025-05-18 14:00:00,14.09444500882984,2025-05-18,14,6,5
2025-05-18 15:00:00,13.868781929599628,2025-05-18,15,6,5
2025-05-18 16:00:00,14.151300931086928,2025-05-18,16,6,5
2025-05-18 17:00:00,18.067675149187593,2025-05-18,17,6,5
2025-05-18 18:00:00,19.14196481901751,2025-05-18,18,6,5
2025-05-18 19:00:00,26.120526871330878,2025-05-18,19,6,5
2025-05-18 20:00:00,25.129984508447198,2025-05-18,20,6,5
2025-05-18 21:00:00,24.25019034589377,2025-05-18,21,6,5
2025-05-18 22:00:00,19.504898501648398,2025-05-18,22,6,5
2025-05-18 23:00:00,15.37597249805628,2025-05-18,23,6,5
2025-05-19 00:00:00,10.07721267241129,2025-05-19,0,0,5
2025-05-19 01:00:00,9.467815113654916,2025-05-19,1,0,5
2025-05-19 02:00:00,9.379807772409603,2025-05-19,2,0,5
2025-05-19 03:00:00,19.55468108163655,2025-05-19,3,0,5
2025-05-19 04:00:00,12.017216040714363,2025-05-19,4,0,5
2025-05-19 05:00:00,13.337159579998136,2025-05-19,5,0,5
2025-05-19 06:00:00,18.02465041055248,2025-05-19,6,0,5
2025-05-19 07:00:00,19.995643259592168,2025-05-19,7,0,5
2025-05-19 08:00:00,20.276863175371016,2025-05-19,8,0,5
2025-05-19 09:00:00,15.223072365842542,2025-05-19,9,0,5
2025-05-19 10:00:00,14.040695212238125,2025-05-19,10,0,5
2025-05-19 11:00:00,13.037956754096268,2025-05-19,11,0,5
2025-05-19 12:00:00,12.4359256020093,2025-05-19,12,0,5
2025-05-19 13:00:00,12.652339669621075,2025-05-19,13,0,5
2025-05-19 14:00:00,11.634776724274769,2025-05-19,14,0,5
2025-05-19 15:00:00,12.585891925146848,2025-05-19,15,0,5
2025-05-19 16:00:00,14.068681734917982,2025-05-19,16,0,5
2025-05-19 17:00:00,14.35059392346371,2025-05-19,17,0,5
2025-05-19 18:00:00,18.373696839712068,2025-05-19,18,0,5
2025-05-19 19:00:00,20.222466862556395,2025-05-19,19,0,5
2025-05-19 20:00:00,21.473177442069655,2025-05-19,20,0,5
2025-05-19 21:00:00,22.338525268909066,2025-05-19,21,0,5
2025-05-19 22:00:00,17.101514381361994,2025-05-19,22,0,5
2025-05-19 23:00:00,15.187050763787802,2025-05-19,23,0,5
2025-05-20 00:00:00,7.543224562753436,2025-05-20,0,1,5
2025-05-20 01:00:00,8.992704031038823,2025-05-20,1,1,5
2025-05-20 02:00:00,10.578698267319933,2025-05-20,2,1,5
2025-05-20 03:00:00,9.807734353777688,2025-05-20,3,1,5
2025-05-20 04:00:00,11.37190017551282,2025-05-20,4,1,5
2025-05-20 05:00:00,16.04260718662153,2025-05-20,5,1,5
2025-05-20 06:00:00,19.489675025077183,2025-05-20,6,1,5
2025-05-20 07:00:00,19.334538468813662,2025-05-20,7,1,5
2025-05-20 08:00:00,20.26331951163875,2025-05-20,8,1,5
2025-05-20 09:00:00,18.11643793165107,2025-05-20,9,1,5
2025-05-20 10:00:00,15.029527086856648,2025-05-20,10,1,5
2025-05-20 11:00:00,12.359382374452517,2025-05-20,11,1,5
2025-05-20 12:00:00,12.4378151114579,2025-05-20,12,1,5
2025-05-20 13:00:00,10.347189235712005,2025-05-20,13,1,5
2025-05-20 14:00:00,10.949171782152135,2025-05-20,14,1,5
2025-05-20 15:00:00,14.46138516843506,2025-05-20,15,1,5
2025-05-20 16:00:00,12.252053715788787,2025-05-20,16,1,5
2025-05-20 17:00:00,14.545669342852282,2025-05-20,17,1,5
2025-05-20 18:00:00,17.0917367361941,2025-05-20,18,1,5
2025-05-20 19:00:00,20.790720752514797,2025-05-20,19,1,5
2025-05-20 20:00:00,54.51078142723168,2025-05-20,20,1,5
2025-05-20 21:00:00,21.20259566826346,2025-05-20,21,1,5
2025-05-20 22:00:00,17.522411281315662,2025-05-20,22,1,5
2025-05-20 23:00:00,15.222097106978955,2025-05-20,23,1,5
2025-05-21 00:00:00,9.132282211447107,2025-05-21,0,2,5
2025-05-21 01:00:00,9.686331227018643,2025-05-21,1,2,5
2025-05-21 02:00:00,8.421442717541144,2025-05-21,2,2,5
2025-05-21 03:00:00,10.34153255160089,2025-05-21,3,2,5
2025-05-21 04:00:00,12.667593470925125,2025-05-21,4,2,5
2025-05-21 05:00:00,14.657796876781651,2025-05-21,5,2,5
2025-05-21 06:00:00,20.526786969031512,2025-05-21,6,2,5
2025-05-21 07:00:00,20.361461797667715,2025-05-21,7,2,5
2025-05-21 08:00:00,21.599689768620635,2025-05-21,8,2,5
2025-05-21 09:00:00,16.34710337181007,2025-05-21,9,2,5
2025-05-21 10:00:00,13.855320611892955,2025-05-21,10,2,5
2025-05-21 11:00:00,13.723084041967661,2025-05-21,11,2,5
2025-05-21 12:00:00,13.036423347143193,2025-05-21,12,2,5
2025-05-21 13:00:00,11.044748517112254,2025-05-21,13,2,5
2025-05-21 14:00:00,40.20094004174404,2025-05-21,14,2,5
2025-05-21 15:00:00,10.701422085822152,2025-05-21,15,2,5
2025-05-21 16:00:00,12.238603141857073,2025-05-21,16,2,5
2025-05-21 17:00:00,16.47941853390122,2025-05-21,17,2,5
2025-05-21 18:00:00,18.34566935428398,2025-05-21,18,2,5
2025-05-21 19:00:00,24.794108634062475,2025-05-21,19,2,5
2025-05-21 20:00:00,22.867350203719287,2025-05-21,20,2,5
2025-05-21 21:00:00,23.58142413205464,2025-05-21,21,2,5
2025-05-21 22:00:00,20.875491081638913,2025-05-21,22,2,5
2025-05-21 23:00:00,13.307582415194045,2025-05-21,23,2,5
2025-05-22 00:00:00,6.996357033611713,2025-05-22,0,3,5
2025-05-22 01:00:00,8.137364289510241,2025-05-22,1,3,5
2025-05-22 02:00:00,5.128480089367619,2025-05-22,2,3,5
2025-05-22 03:00:00,11.297852711916136,2025-05-22,3,3,5
2025-05-22 04:00:00,13.609207908492866,2025-05-22,4,3,5
2025-05-22 05:00:00,13.955370191087423,2025-05-22,5,3,5
2025-05-22 06:00:00,23.53465195292234,2025-05-22,6,3,5
2025-05-22 07:00:00,22.635943776987233,2025-05-22,7,3,5
2025-05-22 08:00:00,20.037807938890605,2025-05-22,8,3,5
2025-05-22 09:00:00,14.461011990411047,2025-05-22,9,3,5
2025-05-22 10:00:00,15.941406304129757,2025-05-22,10,3,5
2025-05-22 11:00:00,13.890856587791435,2025-05-22,11,3,5
2025-05-22 12:00:00,12.131508243967394,2025-05-22,12,3,5
2025-05-22 13:00:00,10.458610275867063,2025-05-22,13,3,5
2025-05-22 14:00:00,11.44169350819103,2025-05-22,14,3,5
2025-05-22 15:00:00,11.655914471372299,2025-05-22,15,3,5
2025-05-22 16:00:00,13.127184619023492,2025-05-22,16,3,5
2025-05-22 17:00:00,15.443531938737035,2025-05-22,17,3,5
2025-05-22 18:00:00,17.440658660063125,2025-05-22,18,3,5
2025-05-22 19:00:00,21.494028621661283,2025-05-22,19,3,5
2025-05-22 20:00:00,22.923239732995853,2025-05-22,20,3,5
2025-05-22 21:00:00,21.40525363441166,2025-05-22,21,3,5
2025-05-22 22:00:00,17.52658791406206,2025-05-22,22,3,5
2025-05-22 23:00:00,14.318760558745364,2025-05-22,23,3,5
2025-05-23 00:00:00,8.402354563184359,2025-05-23,0,4,5
2025-05-23 01:00:00,9.844057282221597,2025-05-23,1,4,5
2025-05-23 02:00:00,9.804765867489499,2025-05-23,2,4,5
2025-05-23 03:00:00,12.092154139650326,2025-05-23,3,4,5
2025-05-23 04:00:00,13.583417813676888,2025-05-23,4,4,5
2025-05-23 05:00:00,16.70180546539083,2025-05-23,5,4,5
2025-05-23 06:00:00,20.36594226846684,2025-05-23,6,4,5
2025-05-23 07:00:00,20.49123384922676,2025-05-23,7,4,5
2025-05-23 08:00:00,19.21702771587067,2025-05-23,8,4,5
2025-05-23 09:00:00,18.160759232254595,2025-05-23,9,4,5
2025-05-23 10:00:00,13.64673870614164,2025-05-23,10,4,5
2025-05-23 11:00:00,14.139631472949828,2025-05-23,11,4,5
2025-05-23 12:00:00,11.863375194002039,2025-05-23,12,4,5
2025-05-23 13:00:00,12.672455122277885,2025-05-23,13,4,5
2025-05-23 14:00:00,11.543496890400835,2025-05-23,14,4,5
2025-05-23 15:00:00,12.343512869062032,2025-05-23,15,4,5
2025-05-23 16:00:00,12.834612034141326,2025-05-23,16,4,5
2025-05-23 17:00:00,17.669394306814716,2025-05-23,17,4,5
2025-05-23 18:00:00,19.678158225779924,2025-05-23,18,4,5
2025-05-23 19:00:00,24.033062467665808,2025-05-23,19,4,5
2025-05-23 20:00:00,23.422851324425668,2025-05-23,20,4,5
2025-05-23 21:00:00,22.298655442381985,2025-05-23,21,4,5
2025-05-23 22:00:00,16.86229135717225,2025-05-23,22,4,5
2025-05-23 23:00:00,15.133739515328728,2025-05-23,23,4,5
2025-05-24 00:00:00,11.31233349445658,2025-05-24,0,5,5
2025-05-24 01:00:00,12.478906454765227,2025-05-24,1,5,5
2025-05-24 02:00:00,12.165206232888224,2025-05-24,2,5,5
2025-05-24 03:00:00,11.499422896323201,2025-05-24,3,5,5
2025-05-24 04:00:00,16.24589002227043,2025-05-24,4,5,5
2025-05-24 05:00:00,33.26534285888344,2025-05-24,5,5,5
2025-05-24 06:00:00,26.999810760147152,2025-05-24,6,5,5
2025-05-24 07:00:00,24.938126323616363,2025-05-24,7,5,5
2025-05-24 08:00:00,25.173196129615782,2025-05-24,8,5,5
2025-05-24 09:00:00,18.609493393998207,2025-05-24,9,5,5
2025-05-24 10:00:00,19.35388089024628,2025-05-24,10,5,5
2025-05-24 11:00:00,13.983083021296519,2025-05-24,11,5,5
2025-05-24 12:00:00,14.025978627561258,2025-05-24,12,5,5
2025-05-24 13:00:00,14.26786507288255,2025-05-24,13,5,5
2025-05-24 14:00:00,15.350047444237738,2025-05-24,14,5,5
2025-05-24 15:00:00,12.398866847609938,2025-05-24,15,5,5
2025-05-24 16:00:00,15.763499361896084,2025-05-24,16,5,5
2025-05-24 17:00:00,12.071818321527875,2025-05-24,17,5,5
2025-05-24 18:00:00,22.972463842253486,2025-05-24,18,5,5
2025-05-24 19:00:00,28.1055527276454,2025-05-24,19,5,5
2025-05-24 20:00:00,30.20037260773037,2025-05-24,20,5,5
2025-05-24 21:00:00,25.552049434440338,2025-05-24,21,5,5
2025-05-24 22:00:00,22.813338249899637,2025-05-24,22,5,5
2025-05-24 23:00:00,17.998598032791357,2025-05-24,23,5,5
2025-05-25 00:00:00,11.285972098586699,2025-05-25,0,6,5
2025-05-25 01:00:00,9.913453072827886,2025-05-25,1,6,5
2025-05-25 02:00:00,12.333770747344763,2025-05-25,2,6,5
2025-05-25 03:00:00,13.660359524501011,2025-05-25,3,6,5
2025-05-25 04:00:00,15.675753227031096,2025-05-25,4,6,5
2025-05-25 05:00:00,18.761290996933013,2025-05-25,5,6,5
2025-05-25 06:00:00,23.756778206924206,2025-05-25,6,6,5
2025-05-25 07:00:00,62.91106822161094,2025-05-25,7,6,5
2025-05-25 08:00:00,24.5666409649364,2025-05-25,8,6,5
2025-05-25 09:00:00,25.161187261465624,2025-05-25,9,6,5
2025-05-25 10:00:00,17.43814401347164,2025-05-25,10,6,5
2025-05-25 11:00:00,17.397297629271712,2025-05-25,11,6,5
2025-05-25 12:00:00,16.982788536392338,2025-05-25,12,6,5
2025-05-25 13:00:00,14.27330477064298,2025-05-25,13,6,5
2025-05-25 14:00:00,14.544521539426889,2025-05-25,14,6,5
2025-05-25 15:00:00,15.24664813141324,2025-05-25,15,6,5
2025-05-25 16:00:00,16.870999626954756,2025-05-25,16,6,5
2025-05-25 17:00:00,63.21569610956122,2025-05-25,17,6,5
2025-05-25 18:00:00,23.912133792509362,2025-05-25,18,6,5
2025-05-25 19:00:00,25.505542411037847,2025-05-25,19,6,5
2025-05-25 20:00:00,29.911734224499604,2025-05-25,20,6,5
2025-05-25 21:00:00,41.0970114605255,2025-05-25,21,6,5
2025-05-25 22:00:00,21.21397282986149,2025-05-25,22,6,5
2025-05-25 23:00:00,19.669780885352324,2025-05-25,23,6,5
2025-05-26 00:00:00,9.61717299611293,2025-05-26,0,0,5
2025-05-26 01:00:00,9.415668839783054,2025-05-26,1,0,5
2025-05-26 02:00:00,9.144623528498945,2025-05-26,2,0,5
2025-05-26 03:00:00,11.166337184059222,2025-05-26,3,0,5
2025-05-26 04:00:00,11.99695824426843,2025-05-26,4,0,5
2025-05-26 05:00:00,16.218521366555933,2025-05-26,5,0,5
2025-05-26 06:00:00,22.668697488764618,2025-05-26,6,0,5
2025-05-26 07:00:00,20.784254240313,2025-05-26,7,0,5
2025-05-26 08:00:00,18.619348584506334,2025-05-26,8,0,5
2025-05-26 09:00:00,17.935284402226475,2025-05-26,9,0,5
2025-05-26 10:00:00,16.7831961138603,2025-05-26,10,0,5
2025-05-26 11:00:00,31.006560313921064,2025-05-26,11,0,5
2025-05-26 12:00:00,12.483967662627158,2025-05-26,12,0,5
2025-05-26 13:00:00,13.460455612869723,2025-05-26,13,0,5
2025-05-26 14:00:00,11.338338960803304,2025-05-26,14,0,5
2025-05-26 15:00:00,11.49286707792501,2025-05-26,15,0,5
2025-05-26 16:00:00,14.340977220258415,2025-05-26,16,0,5
2025-05-26 17:00:00,15.096834325715335,2025-05-26,17,0,5
2025-05-26 18:00:00,19.077339919354205,2025-05-26,18,0,5
2025-05-26 19:00:00,23.600213840165853,2025-05-26,19,0,5
2025-05-26 20:00:00,25.870786152914576,2025-05-26,20,0,5
2025-05-26 21:00:00,23.023754208346183,2025-05-26,21,0,5
2025-05-26 22:00:00,10.70003947802888,2025-05-26,22,0,5
2025-05-26 23:00:00,16.802215868134862,2025-05-26,23,0,5
2025-05-27 00:00:00,7.540240430456933,2025-05-27,0,1,5
2025-05-27 01:00:00,10.115947934286487,2025-05-27,1,1,5
2025-05-27 02:00:00,11.974198415091449,2025-05-27,2,1,5
2025-05-27 03:00:00,12.138690511082086,2025-05-27,3,1,5
2025-05-27 04:00:00,14.523118183512773,2025-05-27,4,1,5
2025-05-27 05:00:00,18.271736312568617,2025-05-27,5,1,5
2025-05-27 06:00:00,21.300063609128223,2025-05-27,6,1,5
2025-05-27 07:00:00,20.485910507277236,2025-05-27,7,1,5
2025-05-27 08:00:00,19.98623048255926,2025-05-27,8,1,5
2025-05-27 09:00:00,50.04461078232594,2025-05-27,9,1,5
2025-05-27 10:00:00,13.438966415043435,2025-05-27,10,1,5
2025-05-27 11:00:00,11.933354724082552,2025-05-27,11,1,5
2025-05-27 12:00:00,13.104851442512517,2025-05-27,12,1,5
2025-05-27 13:00:00,10.45505426879224,2025-05-27,13,1,5
2025-05-27 14:00:00,11.187058540625202,2025-05-27,14,1,5
2025-05-27 15:00:00,12.633710918943935,2025-05-27,15,1,5
2025-05-27 16:00:00,13.473292533771966,2025-05-27,16,1,5
2025-05-27 17:00:00,14.511764998884269,2025-05-27,17,1,5
2025-05-27 18:00:00,18.923876012352007,2025-05-27,18,1,5
2025-05-27 19:00:00,21.428273571676367,2025-05-27,19,1,5
2025-05-27 20:00:00,24.27265722832092,2025-05-27,20,1,5
2025-05-27 21:00:00,23.024469313111812,2025-05-27,21,1,5
2025-05-27 22:00:00,18.768919583522948,2025-05-27,22,1,5
2025-05-27 23:00:00,17.346051026151812,2025-05-27,23,1,5
2025-05-28 00:00:00,10.042142751922693,2025-05-28,0,2,5
2025-05-28 01:00:00,7.09626718603243,2025-05-28,1,2,5
2025-05-28 02:00:00,10.761559087488976,2025-05-28,2,2,5
2025-05-28 03:00:00,11.323729886067765,2025-05-28,3,2,5
2025-05-28 04:00:00,15.173905080708593,2025-05-28,4,2,5
2025-05-28 05:00:00,17.6547539277297,2025-05-28,5,2,5
2025-05-28 06:00:00,20.832712457980858,2025-05-28,6,2,5
2025-05-28 07:00:00,23.80401796669784,2025-05-28,7,2,5
2025-05-28 08:00:00,20.775570566506673,2025-05-28,8,2,5
2025-05-28 09:00:00,18.893238446112253,2025-05-28,9,2,5
2025-05-28 10:00:00,16.048960209806197,2025-05-28,10,2,5
2025-05-28 11:00:00,6.493947185722149,2025-05-28,11,2,5
2025-05-28 12:00:00,6.704024373684258,2025-05-28,12,2,5
2025-05-28 13:00:00,12.866537005890478,2025-05-28,13,2,5
2025-05-28 14:00:00,11.952686181396864,2025-05-28,14,2,5
2025-05-28 15:00:00,12.324890758566077,2025-05-28,15,2,5
2025-05-28 16:00:00,13.658350376852532,2025-05-28,16,2,5
2025-05-28 17:00:00,15.569893023008854,2025-05-28,17,2,5
2025-05-28 18:00:00,18.962116942226608,2025-05-28,18,2,5
2025-05-28 19:00:00,23.32543013466792,2025-05-28,19,2,5
2025-05-28 20:00:00,24.85711687106193,2025-05-28,20,2,5
2025-05-28 21:00:00,26.32463116282852,2025-05-28,21,2,5
2025-05-28 22:00:00,16.855873602688536,2025-05-28,22,2,5
2025-05-28 23:00:00,15.153138507715198,2025-05-28,23,2,5
2025-05-29 00:00:00,9.846838522234528,2025-05-29,0,3,5
2025-05-29 01:00:00,10.556661273500497,2025-05-29,1,3,5
2025-05-29 02:00:00,3.543581142653725,2025-05-29,2,3,5
2025-05-29 03:00:00,17.26363196596489,2025-05-29,3,3,5
2025-05-29 04:00:00,12.969951493910855,2025-05-29,4,3,5
2025-05-29 05:00:00,17.22796524648883,2025-05-29,5,3,5
2025-05-29 06:00:00,23.575557188730162,2025-05-29,6,3,5
2025-05-29 07:00:00,23.02522540873782,2025-05-29,7,3,5
2025-05-29 08:00:00,21.114588146646458,2025-05-29,8,3,5
2025-05-29 09:00:00,35.159968166239636,2025-05-29,9,3,5
2025-05-29 10:00:00,18.758024119106953,2025-05-29,10,3,5
2025-05-29 11:00:00,14.54678191672014,2025-05-29,11,3,5
2025-05-29 12:00:00,11.69878424878097,2025-05-29,12,3,5
2025-05-29 13:00:00,12.697907530947706,2025-05-29,13,3,5
2025-05-29 14:00:00,15.155327093272698,2025-05-29,14,3,5
2025-05-29 15:00:00,11.648215908253901,2025-05-29,15,3,5
2025-05-29 16:00:00,14.470949461231633,2025-05-29,16,3,5
2025-05-29 17:00:00,19.38550359277779,2025-05-29,17,3,5
2025-05-29 18:00:00,21.525125804784647,2025-05-29,18,3,5
2025-05-29 19:00:00,24.029888416597036,2025-05-29,19,3,5
2025-05-29 20:00:00,28.233116175673345,2025-05-29,20,3,5
2025-05-29 21:00:00,25.634443680120604,2025-05-29,21,3,5
2025-05-29 22:00:00,54.952040336167464,2025-05-29,22,3,5
2025-05-29 23:00:00,14.3283765521112,2025-05-29,23,3,5
2025-05-30 00:00:00,11.86589089636588,2025-05-30,0,4,5
2025-05-30 01:00:00,9.109149767071306,2025-05-30,1,4,5
2025-05-30 02:00:00,14.583363304791071,2025-05-30,2,4,5
2025-05-30 03:00:00,10.331396727406787,2025-05-30,3,4,5
2025-05-30 04:00:00,13.75841574941401,2025-05-30,4,4,5
2025-05-30 05:00:00,19.791744167237923,2025-05-30,5,4,5
2025-05-30 06:00:00,22.9278703378408,2025-05-30,6,4,5
2025-05-30 07:00:00,25.6884566761752,2025-05-30,7,4,5
2025-05-30 08:00:00,22.809351454744448,2025-05-30,8,4,5
2025-05-30 09:00:00,15.603238603801502,2025-05-30,9,4,5
2025-05-30 10:00:00,49.313207442198475,2025-05-30,10,4,5
2025-05-30 11:00:00,15.15739236716995,2025-05-30,11,4,5
2025-05-30 12:00:00,14.766734561138588,2025-05-30,12,4,5
2025-05-30 13:00:00,13.46240508494625,2025-05-30,13,4,5
2025-05-30 14:00:00,14.35200059316295,2025-05-30,14,4,5
2025-05-30 15:00:00,12.663890848154272,2025-05-30,15,4,5
2025-05-30 16:00:00,14.53621354278951,2025-05-30,16,4,5
2025-05-30 17:00:00,19.247146726579963,2025-05-30,17,4,5
2025-05-30 18:00:00,19.347903661660165,2025-05-30,18,4,5
2025-05-30 19:00:00,24.125434511888304,2025-05-30,19,4,5
2025-05-30 20:00:00,26.09586216410685,2025-05-30,20,4,5
2025-05-30 21:00:00,24.384437828660186,2025-05-30,21,4,5
2025-05-30 22:00:00,16.39240211923703,2025-05-30,22,4,5
2025-05-30 23:00:00,16.04850466755074,2025-05-30,23,4,5
2025-05-31 00:00:00,14.36899979233101,2025-05-31,0,5,5
2025-05-31 01:00:00,13.075787546045198,2025-05-31,1,5,5
2025-05-31 02:00:00,14.17360058067807,2025-05-31,2,5,5
2025-05-31 03:00:00,12.323628077831547,2025-05-31,3,5,5
2025-05-31 04:00:00,20.035975161033054,2025-05-31,4,5,5
2025-05-31 05:00:00,19.698446210683386,2025-05-31,5,5,5
2025-05-31 06:00:00,24.83941812297571,2025-05-31,6,5,5
2025-05-31 07:00:00,28.644310569584455,2025-05-31,7,5,5
2025-05-31 08:00:00,23.19616878222451,2025-05-31,8,5,5
2025-05-31 09:00:00,23.047143613601634,2025-05-31,9,5,5
2025-05-31 10:00:00,19.854039658093438,2025-05-31,10,5,5
2025-05-31 11:00:00,17.98538470412904,2025-05-31,11,5,5
2025-05-31 12:00:00,15.711589461801207,2025-05-31,12,5,5
2025-05-31 13:00:00,30.63990285682541,2025-05-31,13,5,5
2025-05-31 14:00:00,15.807663826173393,2025-05-31,14,5,5
2025-05-31 15:00:00,16.478930197213796,2025-05-31,15,5,5
2025-05-31 16:00:00,17.565696207734934,2025-05-31,16,5,5
2025-05-31 17:00:00,21.954401411819706,2025-05-31,17,5,5
2025-05-31 18:00:00,24.64484330482787,2025-05-31,18,5,5
2025-05-31 19:00:00,29.68772937453873,2025-05-31,19,5,5
2025-05-31 20:00:00,30.210235667857145,2025-05-31,20,5,5
2025-05-31 21:00:00,33.97998432189289,2025-05-31,21,5,5
2025-05-31 22:00:00,26.759045283062708,2025-05-31,22,5,5
2025-05-31 23:00:00,21.90048874881007,2025-05-31,23,5,5
2025-06-01 00:00:00,11.287520580555677,2025-06-01,0,6,6
2025-06-01 01:00:00,8.789873484661687,2025-06-01,1,6,6
2025-06-01 02:00:00,15.884960822794039,2025-06-01,2,6,6
2025-06-01 03:00:00,10.765549487189714,2025-06-01,3,6,6
2025-06-01 04:00:00,14.650537827337127,2025-06-01,4,6,6
2025-06-01 05:00:00,23.393941737696498,2025-06-01,5,6,6
2025-06-01 06:00:00,28.663960369111088,2025-06-01,6,6,6
2025-06-01 07:00:00,28.071581380023403,2025-06-01,7,6,6
2025-06-01 08:00:00,27.580530149266345,2025-06-01,8,6,6
2025-06-01 09:00:00,25.088931652747195,2025-06-01,9,6,6
2025-06-01 10:00:00,19.60231914655862,2025-06-01,10,6,6
2025-06-01 11:00:00,8.02214853624407,2025-06-01,11,6,6
2025-06-01 12:00:00,15.008606195104157,2025-06-01,12,6,6
2025-06-01 13:00:00,18.885370981592015,2025-06-01,13,6,6
2025-06-01 14:00:00,15.639418545732129,2025-06-01,14,6,6
2025-06-01 15:00:00,16.977517474210156,2025-06-01,15,6,6
2025-06-01 16:00:00,15.772900259291571,2025-06-01,16,6,6
2025-06-01 17:00:00,21.21991394197301,2025-06-01,17,6,6
2025-06-01 18:00:00,21.46814599435316,2025-06-01,18,6,6
2025-06-01 19:00:00,31.0736549671586,2025-06-01,19,6,6
2025-06-01 20:00:00,31.885550819578448,2025-06-01,20,6,6
2025-06-01 21:00:00,29.491499587022464,2025-06-01,21,6,6
2025-06-01 22:00:00,26.425893669509836,2025-06-01,22,6,6
2025-06-01 23:00:00,20.300725344738705,2025-06-01,23,6,6
2025-06-02 00:00:00,12.341030768185306,2025-06-02,0,0,6
2025-06-02 01:00:00,9.339153485041184,2025-06-02,1,0,6
2025-06-02 02:00:00,10.186391346822433,2025-06-02,2,0,6
2025-06-02 03:00:00,12.190726362594969,2025-06-02,3,0,6
2025-06-02 04:00:00,14.278167408073067,2025-06-02,4,0,6
2025-06-02 05:00:00,18.88775879675663,2025-06-02,5,0,6
2025-06-02 06:00:00,24.324971649495122,2025-06-02,6,0,6
2025-06-02 07:00:00,23.338252801220552,2025-06-02,7,0,6
2025-06-02 08:00:00,22.848486103498427,2025-06-02,8,0,6
2025-06-02 09:00:00,19.62534461263794,2025-06-02,9,0,6
2025-06-02 10:00:00,19.344748432849162,2025-06-02,10,0,6
2025-06-02 11:00:00,15.627649205015857,2025-06-02,11,0,6
2025-06-02 12:00:00,15.43837240365119,2025-06-02,12,0,6
2025-06-02 13:00:00,18.24789142493373,2025-06-02,13,0,6
2025-06-02 14:00:00,14.37213459586851,2025-06-02,14,0,6
2025-06-02 15:00:00,11.577563814163776,2025-06-02,15,0,6
2025-06-02 16:00:00,17.63016452754301,2025-06-02,16,0,6
2025-06-02 17:00:00,20.76090742227327,2025-06-02,17,0,6
2025-06-02 18:00:00,21.767112065947746,2025-06-02,18,0,6
2025-06-02 19:00:00,24.65597568463624,2025-06-02,19,0,6
2025-06-02 20:00:00,27.32326303859524,2025-06-02,20,0,6
2025-06-02 21:00:00,26.756801330953977,2025-06-02,21,0,6
2025-06-02 22:00:00,22.38594947377193,2025-06-02,22,0,6
2025-06-02 23:00:00,16.53624243120799,2025-06-02,23,0,6
2025-06-03 00:00:00,12.662868520841196,2025-06-03,0,1,6
2025-06-03 01:00:00,8.778749086674518,2025-06-03,1,1,6
2025-06-03 02:00:00,11.358560952909102,2025-06-03,2,1,6
2025-06-03 03:00:00,11.018230496889098,2025-06-03,3,1,6
2025-06-03 04:00:00,16.743255265951632,2025-06-03,4,1,6
2025-06-03 05:00:00,17.760124174354218,2025-06-03,5,1,6
2025-06-03 06:00:00,24.935155413107793,2025-06-03,6,1,6
2025-06-03 07:00:00,24.39695706827951,2025-06-03,7,1,6
2025-06-03 08:00:00,24.124883547776868,2025-06-03,8,1,6
2025-06-03 09:00:00,19.16219413125027,2025-06-03,9,1,6
2025-06-03 10:00:00,16.745831513495443,2025-06-03,10,1,6
2025-06-03 11:00:00,15.269984774653029,2025-06-03,11,1,6
2025-06-03 12:00:00,17.340910368430716,2025-06-03,12,1,6
2025-06-03 13:00:00,15.969885351723487,2025-06-03,13,1,6
2025-06-03 14:00:00,16.699475598582186,2025-06-03,14,1,6
2025-06-03 15:00:00,15.770127636204622,2025-06-03,15,1,6
2025-06-03 16:00:00,9.505627500509352,2025-06-03,16,1,6
2025-06-03 17:00:00,20.310838271045334,2025-06-03,17,1,6
2025-06-03 18:00:00,19.269795393419535,2025-06-03,18,1,6
2025-06-03 19:00:00,25.52238030528506,2025-06-03,19,1,6
2025-06-03 20:00:00,26.860630802383074,2025-06-03,20,1,6
2025-06-03 21:00:00,26.97440343216079,2025-06-03,21,1,6
2025-06-03 22:00:00,19.76274311438345,2025-06-03,22,1,6
2025-06-03 23:00:00,16.293816872850016,2025-06-03,23,1,6
2025-06-04 00:00:00,10.720373470252296,2025-06-04,0,2,6
2025-06-04 01:00:00,11.563961793459368,2025-06-04,1,2,6
2025-06-04 02:00:00,9.92982076127059,2025-06-04,2,2,6
2025-06-04 03:00:00,12.488189856051315,2025-06-04,3,2,6
2025-06-04 04:00:00,14.742055366591655,2025-06-04,4,2,6
